event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN1987A,47369.14,7.36,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47369.14,7.64,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47369.14,9.73,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47369.14,8.42,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47370.14,9.18,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47370.14,7.4,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47370.14,7.66,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47370.14,9.75,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47370.14,8.45,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47372.13,9.19,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47372.13,7.39,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47372.13,7.7,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47372.13,9.73,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47372.13,8.46,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47373.15,9.21,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47373.15,7.41,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47373.15,7.72,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47373.15,9.74,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47373.15,8.48,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47374.15,9.22,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47374.15,7.45,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47374.15,7.74,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47374.15,9.74,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47374.15,8.5,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47376.12,9.26,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47376.12,7.47,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47376.12,7.78,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47376.12,9.78,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47376.12,8.54,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47377.13,9.26,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47377.13,7.5,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47377.13,7.79,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47377.13,9.78,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47377.13,8.56,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47378.14,9.28,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47378.14,7.53,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47378.14,7.82,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47378.14,9.79,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47378.14,8.57,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47379.12,9.3,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47379.12,7.53,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47379.12,7.84,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47379.12,9.8,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47379.12,8.58,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47380.13,9.31,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47380.13,7.55,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47380.13,7.85,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47380.13,9.81,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47380.13,8.6,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47382.14,9.33,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47382.14,7.59,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47382.14,7.9,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47382.14,9.83,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47382.14,8.64,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47383.13,9.35,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47383.13,7.61,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47383.13,7.92,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47383.13,9.83,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47383.13,8.65,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47384.13,9.36,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47384.13,7.63,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47384.13,7.93,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47384.13,9.83,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47384.13,8.67,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47385.14,9.37,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47385.14,7.66,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47385.14,7.94,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47385.14,9.83,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47385.14,8.68,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47386.13,9.39,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47386.13,7.68,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47386.13,7.97,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47386.13,9.84,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47386.13,8.7,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47388.12,9.43,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47388.12,7.72,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47388.12,8.01,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47388.12,9.88,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47388.12,8.74,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47389.15,9.43,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47389.15,7.74,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47389.15,8.03,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47389.15,9.88,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47389.15,8.75,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47390.14,9.45,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47390.14,7.76,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47390.14,8.04,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47390.14,9.89,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47390.14,8.77,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47393.13,9.5,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47393.13,7.83,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47393.13,8.11,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47393.13,9.92,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47393.13,8.82,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47394.14,9.52,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47394.14,7.84,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47394.14,8.13,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47394.14,9.95,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47394.14,8.85,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47399.09,9.6,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47399.09,7.96,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47399.09,8.24,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47399.09,10.01,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47399.09,8.94,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.05,9.71,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.05,8.13,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.05,8.43,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.05,10.07,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.05,9.1,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.14,9.72,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.14,8.13,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.14,8.42,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.14,10.07,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47408.14,9.1,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47409.1,9.74,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47409.1,8.16,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47409.1,8.44,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47409.1,10.07,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47409.1,9.12,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47410.08,9.77,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47410.08,8.18,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47410.08,8.48,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47410.08,10.13,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47410.08,9.15,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47411.11,9.78,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47411.11,8.21,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47411.11,8.5,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47411.11,10.13,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47411.11,9.17,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47412.02,9.8,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47412.02,8.23,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47412.02,8.51,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47412.02,10.16,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47412.02,9.19,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47415.99,9.87,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47415.99,8.3,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47415.99,8.6,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47415.99,10.2,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47415.99,9.27,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47417.02,9.89,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47417.02,8.32,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47417.02,8.62,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47417.02,10.21,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47417.02,9.3,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47421.99,9.96,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47421.99,8.45,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47421.99,8.74,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47421.99,10.25,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47421.99,9.39,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47425.0,10,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47425.0,8.52,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47425.0,8.81,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47425.0,10.25,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47425.0,9.45,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47426.04,10.02,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47426.04,8.55,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47426.04,8.83,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47426.04,10.26,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47426.04,9.47,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47427.08,10.01,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47427.08,8.57,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47427.08,8.85,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47427.08,10.24,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47427.08,9.48,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47428.11,10.05,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47428.11,8.59,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47428.11,8.87,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47428.11,10.27,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47428.11,9.51,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47429.03,10.06,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47429.03,8.6,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47429.03,8.89,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47429.03,10.26,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47429.03,9.52,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47431.06,10.1,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47431.06,8.64,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47431.06,8.95,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47431.06,10.3,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47431.06,9.57,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47435.04,10.17,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47435.04,8.75,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47435.04,9.05,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47435.04,10.38,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47435.04,9.67,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47436.01,10.2,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47436.01,8.77,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47436.01,9.07,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47436.01,10.37,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47436.01,9.69,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.03,10.21,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.03,8.8,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.03,9.09,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.03,10.39,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.03,9.71,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.95,10.22,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.95,8.83,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.95,9.1,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.95,10.41,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47437.95,9.72,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47439.06,10.23,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47439.06,8.84,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47439.06,9.13,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47439.06,10.39,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47439.06,9.74,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47444.03,10.33,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47444.03,8.96,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47444.03,9.26,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47444.03,10.46,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47444.03,9.85,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47447.91,10.41,,,B,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47447.91,9.05,,,I,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47447.91,9.34,,,R,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47447.91,10.55,,,U,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1987A,47447.91,9.94,,,V,,,"1989MNRAS.237P..55C,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
